policy_type,suite,task_id,task_name,init_state_id,seed,episode_id,run_id,model,source,control_mode,success,terminal_failure,num_steps,observed_step_rows,step_idx_min,step_idx_max,step_indices_contiguous,reward_sum,max_reward,done_any,instruction,bddl_file,video_path,heuristic_version,heuristic_failure_label,heuristic_close_cycles,heuristic_held_fraction_closed_steps,heuristic_ever_held,heuristic_max_lift_m,heuristic_closed_on_air_fraction
vla_jepa,libero_spatial,1,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,8,7,libero_spatial/1/8/7,rollout-vla_jepa,lerobot/VLA-JEPA-LIBERO,libero,relative,true,,103,103,0,102,true,1,1,true,pick up the black bowl next to the ramekin and place it on the plate,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate.bddl,/outputs/videos/vla_jepa/libero_spatial__1__8__7__success.mp4,failure-signatures-v1,not_applicable_success,,,,,
vla_jepa,libero_spatial,1,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,9,7,libero_spatial/1/9/7,rollout-vla_jepa,lerobot/VLA-JEPA-LIBERO,libero,relative,true,,105,105,0,104,true,1,1,true,pick up the black bowl next to the ramekin and place it on the plate,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate.bddl,/outputs/videos/vla_jepa/libero_spatial__1__9__7__success.mp4,failure-signatures-v1,not_applicable_success,,,,,
vla_jepa,libero_spatial,2,pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,0,7,libero_spatial/2/0/7,rollout-vla_jepa,lerobot/VLA-JEPA-LIBERO,libero,relative,true,,93,93,0,92,true,1,1,true,pick up the black bowl from table center and place it on the plate,pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate.bddl,/outputs/videos/vla_jepa/libero_spatial__2__0__7__success.mp4,failure-signatures-v1,not_applicable_success,,,,,
vla_jepa,libero_spatial,2,pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,1,7,libero_spatial/2/1/7,rollout-vla_jepa,lerobot/VLA-JEPA-LIBERO,libero,relative,true,,90,90,0,89,true,1,1,true,pick up the black bowl from table center and place it on the plate,pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate.bddl,/outputs/videos/vla_jepa/libero_spatial__2__1__7__success.mp4,failure-signatures-v1,not_applicable_success,,,,,
vla_jepa,libero_spatial,2,pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,2,7,libero_spatial/2/2/7,rollout-vla_jepa,lerobot/VLA-JEPA-LIBERO,libero,relative,true,,91,91,0,90,true,1,1,true,pick up the black bowl from table center and place it on the plate,pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate.bddl,/outputs/videos/vla_jepa/libero_spatial__2__2__7__success.mp4,failure-signatures-v1,not_applicable_success,,,,,
vla_jepa,libero_spatial,2,pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,3,7,libero_spatial/2/3/7,rollout-vla_jepa,lerobot/VLA-JEPA-LIBERO,libero,relative,true,,93,93,0,92,true,1,1,true,pick up the black bowl from table center and place it on the plate,pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate.bddl,/outputs/videos/vla_jepa/libero_spatial__2__3__7__success.mp4,failure-signatures-v1,not_applicable_success,,,,,
vla_jepa,libero_spatial,2,pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,4,7,libero_spatial/2/4/7,rollout-vla_jepa,lerobot/VLA-JEPA-LIBERO,libero,relative,true,,99,99,0,98,true,1,1,true,pick up the black bowl from table center and place it on the plate,pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate.bddl,/outputs/videos/vla_jepa/libero_spatial__2__4__7__success.mp4,failure-signatures-v1,not_applicable_success,,,,,
vla_jepa,libero_spatial,2,pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,5,7,libero_spatial/2/5/7,rollout-vla_jepa,lerobot/VLA-JEPA-LIBERO,libero,relative,true,,96,96,0,95,true,1,1,true,pick up the black bowl from table center and place it on the plate,pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate.bddl,/outputs/videos/vla_jepa/libero_spatial__2__5__7__success.mp4,failure-signatures-v1,not_applicable_success,,,,,
vla_jepa,libero_spatial,2,pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,6,7,libero_spatial/2/6/7,rollout-vla_jepa,lerobot/VLA-JEPA-LIBERO,libero,relative,true,,90,90,0,89,true,1,1,true,pick up the black bowl from table center and place it on the plate,pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate.bddl,/outputs/videos/vla_jepa/libero_spatial__2__6__7__success.mp4,failure-signatures-v1,not_applicable_success,,,,,
vla_jepa,libero_spatial,2,pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,7,7,libero_spatial/2/7/7,rollout-vla_jepa,lerobot/VLA-JEPA-LIBERO,libero,relative,true,,101,101,0,100,true,1,1,true,pick up the black bowl from table center and place it on the plate,pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate.bddl,/outputs/videos/vla_jepa/libero_spatial__2__7__7__success.mp4,failure-signatures-v1,not_applicable_success,,,,,
vla_jepa,libero_spatial,2,pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,8,7,libero_spatial/2/8/7,rollout-vla_jepa,lerobot/VLA-JEPA-LIBERO,libero,relative,true,,93,93,0,92,true,1,1,true,pick up the black bowl from table center and place it on the plate,pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate.bddl,/outputs/videos/vla_jepa/libero_spatial__2__8__7__success.mp4,failure-signatures-v1,not_applicable_success,,,,,
vla_jepa,libero_spatial,2,pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,9,7,libero_spatial/2/9/7,rollout-vla_jepa,lerobot/VLA-JEPA-LIBERO,libero,relative,true,,96,96,0,95,true,1,1,true,pick up the black bowl from table center and place it on the plate,pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate.bddl,/outputs/videos/vla_jepa/libero_spatial__2__9__7__success.mp4,failure-signatures-v1,not_applicable_success,,,,,
vla_jepa,libero_spatial,3,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,0,7,libero_spatial/3/0/7,rollout-vla_jepa,lerobot/VLA-JEPA-LIBERO,libero,relative,true,,82,82,0,81,true,1,1,true,pick up the black bowl on the cookie box and place it on the plate,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate.bddl,/outputs/videos/vla_jepa/libero_spatial__3__0__7__success.mp4,failure-signatures-v1,not_applicable_success,,,,,
vla_jepa,libero_spatial,3,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,1,7,libero_spatial/3/1/7,rollout-vla_jepa,lerobot/VLA-JEPA-LIBERO,libero,relative,true,,86,86,0,85,true,1,1,true,pick up the black bowl on the cookie box and place it on the plate,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate.bddl,/outputs/videos/vla_jepa/libero_spatial__3__1__7__success.mp4,failure-signatures-v1,not_applicable_success,,,,,
vla_jepa,libero_spatial,3,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,2,7,libero_spatial/3/2/7,rollout-vla_jepa,lerobot/VLA-JEPA-LIBERO,libero,relative,true,,81,81,0,80,true,1,1,true,pick up the black bowl on the cookie box and place it on the plate,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate.bddl,/outputs/videos/vla_jepa/libero_spatial__3__2__7__success.mp4,failure-signatures-v1,not_applicable_success,,,,,
vla_jepa,libero_spatial,3,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,3,7,libero_spatial/3/3/7,rollout-vla_jepa,lerobot/VLA-JEPA-LIBERO,libero,relative,true,,82,82,0,81,true,1,1,true,pick up the black bowl on the cookie box and place it on the plate,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate.bddl,/outputs/videos/vla_jepa/libero_spatial__3__3__7__success.mp4,failure-signatures-v1,not_applicable_success,,,,,
vla_jepa,libero_spatial,3,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,4,7,libero_spatial/3/4/7,rollout-vla_jepa,lerobot/VLA-JEPA-LIBERO,libero,relative,true,,84,84,0,83,true,1,1,true,pick up the black bowl on the cookie box and place it on the plate,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate.bddl,/outputs/videos/vla_jepa/libero_spatial__3__4__7__success.mp4,failure-signatures-v1,not_applicable_success,,,,,
vla_jepa,libero_spatial,3,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,5,7,libero_spatial/3/5/7,rollout-vla_jepa,lerobot/VLA-JEPA-LIBERO,libero,relative,true,,85,85,0,84,true,1,1,true,pick up the black bowl on the cookie box and place it on the plate,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate.bddl,/outputs/videos/vla_jepa/libero_spatial__3__5__7__success.mp4,failure-signatures-v1,not_applicable_success,,,,,
vla_jepa,libero_spatial,3,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,6,7,libero_spatial/3/6/7,rollout-vla_jepa,lerobot/VLA-JEPA-LIBERO,libero,relative,true,,82,82,0,81,true,1,1,true,pick up the black bowl on the cookie box and place it on the plate,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate.bddl,/outputs/videos/vla_jepa/libero_spatial__3__6__7__success.mp4,failure-signatures-v1,not_applicable_success,,,,,
vla_jepa,libero_spatial,3,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,7,7,libero_spatial/3/7/7,rollout-vla_jepa,lerobot/VLA-JEPA-LIBERO,libero,relative,true,,82,82,0,81,true,1,1,true,pick up the black bowl on the cookie box and place it on the plate,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate.bddl,/outputs/videos/vla_jepa/libero_spatial__3__7__7__success.mp4,failure-signatures-v1,not_applicable_success,,,,,
vla_jepa,libero_spatial,3,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,8,7,libero_spatial/3/8/7,rollout-vla_jepa,lerobot/VLA-JEPA-LIBERO,libero,relative,true,,82,82,0,81,true,1,1,true,pick up the black bowl on the cookie box and place it on the plate,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate.bddl,/outputs/videos/vla_jepa/libero_spatial__3__8__7__success.mp4,failure-signatures-v1,not_applicable_success,,,,,
vla_jepa,libero_spatial,3,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,9,7,libero_spatial/3/9/7,rollout-vla_jepa,lerobot/VLA-JEPA-LIBERO,libero,relative,true,,86,86,0,85,true,1,1,true,pick up the black bowl on the cookie box and place it on the plate,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate.bddl,/outputs/videos/vla_jepa/libero_spatial__3__9__7__success.mp4,failure-signatures-v1,not_applicable_success,,,,,
vla_jepa,libero_spatial,4,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,0,7,libero_spatial/4/0/7,rollout-vla_jepa,lerobot/VLA-JEPA-LIBERO,libero,relative,true,,127,127,0,126,true,1,1,true,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate.bddl,/outputs/videos/vla_jepa/libero_spatial__4__0__7__success.mp4,failure-signatures-v1,not_applicable_success,,,,,
vla_jepa,libero_spatial,4,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,1,7,libero_spatial/4/1/7,rollout-vla_jepa,lerobot/VLA-JEPA-LIBERO,libero,relative,true,,131,131,0,130,true,1,1,true,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate.bddl,/outputs/videos/vla_jepa/libero_spatial__4__1__7__success.mp4,failure-signatures-v1,not_applicable_success,,,,,
vla_jepa,libero_spatial,4,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,2,7,libero_spatial/4/2/7,rollout-vla_jepa,lerobot/VLA-JEPA-LIBERO,libero,relative,true,,127,127,0,126,true,1,1,true,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate.bddl,/outputs/videos/vla_jepa/libero_spatial__4__2__7__success.mp4,failure-signatures-v1,not_applicable_success,,,,,
vla_jepa,libero_spatial,4,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,3,7,libero_spatial/4/3/7,rollout-vla_jepa,lerobot/VLA-JEPA-LIBERO,libero,relative,true,,131,131,0,130,true,1,1,true,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate.bddl,/outputs/videos/vla_jepa/libero_spatial__4__3__7__success.mp4,failure-signatures-v1,not_applicable_success,,,,,
vla_jepa,libero_spatial,4,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,4,7,libero_spatial/4/4/7,rollout-vla_jepa,lerobot/VLA-JEPA-LIBERO,libero,relative,true,,133,133,0,132,true,1,1,true,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate.bddl,/outputs/videos/vla_jepa/libero_spatial__4__4__7__success.mp4,failure-signatures-v1,not_applicable_success,,,,,
vla_jepa,libero_spatial,4,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,5,7,libero_spatial/4/5/7,rollout-vla_jepa,lerobot/VLA-JEPA-LIBERO,libero,relative,true,,132,132,0,131,true,1,1,true,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate.bddl,/outputs/videos/vla_jepa/libero_spatial__4__5__7__success.mp4,failure-signatures-v1,not_applicable_success,,,,,
vla_jepa,libero_spatial,4,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,6,7,libero_spatial/4/6/7,rollout-vla_jepa,lerobot/VLA-JEPA-LIBERO,libero,relative,true,,134,134,0,133,true,1,1,true,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate.bddl,/outputs/videos/vla_jepa/libero_spatial__4__6__7__success.mp4,failure-signatures-v1,not_applicable_success,,,,,
vla_jepa,libero_spatial,4,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,7,7,libero_spatial/4/7/7,rollout-vla_jepa,lerobot/VLA-JEPA-LIBERO,libero,relative,true,,125,125,0,124,true,1,1,true,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate.bddl,/outputs/videos/vla_jepa/libero_spatial__4__7__7__success.mp4,failure-signatures-v1,not_applicable_success,,,,,
vla_jepa,libero_spatial,4,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,8,7,libero_spatial/4/8/7,rollout-vla_jepa,lerobot/VLA-JEPA-LIBERO,libero,relative,true,,120,120,0,119,true,1,1,true,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate.bddl,/outputs/videos/vla_jepa/libero_spatial__4__8__7__success.mp4,failure-signatures-v1,not_applicable_success,,,,,
vla_jepa,libero_spatial,4,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,9,7,libero_spatial/4/9/7,rollout-vla_jepa,lerobot/VLA-JEPA-LIBERO,libero,relative,true,,132,132,0,131,true,1,1,true,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate.bddl,/outputs/videos/vla_jepa/libero_spatial__4__9__7__success.mp4,failure-signatures-v1,not_applicable_success,,,,,
vla_jepa,libero_spatial,5,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,0,7,libero_spatial/5/0/7,rollout-vla_jepa,lerobot/VLA-JEPA-LIBERO,libero,relative,true,,86,86,0,85,true,1,1,true,pick up the black bowl on the ramekin and place it on the plate,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate.bddl,/outputs/videos/vla_jepa/libero_spatial__5__0__7__success.mp4,failure-signatures-v1,not_applicable_success,,,,,
vla_jepa,libero_spatial,5,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,1,7,libero_spatial/5/1/7,rollout-vla_jepa,lerobot/VLA-JEPA-LIBERO,libero,relative,false,unlabeled,250,250,0,249,true,0,0,false,pick up the black bowl on the ramekin and place it on the plate,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate.bddl,/outputs/videos/vla_jepa/libero_spatial__5__1__7__fail.mp4,failure-signatures-v1,repeated_close_candidate,23,1,true,0.196731686592,0
vla_jepa,libero_spatial,5,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,2,7,libero_spatial/5/2/7,rollout-vla_jepa,lerobot/VLA-JEPA-LIBERO,libero,relative,true,,85,85,0,84,true,1,1,true,pick up the black bowl on the ramekin and place it on the plate,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate.bddl,/outputs/videos/vla_jepa/libero_spatial__5__2__7__success.mp4,failure-signatures-v1,not_applicable_success,,,,,
vla_jepa,libero_spatial,5,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,3,7,libero_spatial/5/3/7,rollout-vla_jepa,lerobot/VLA-JEPA-LIBERO,libero,relative,true,,116,116,0,115,true,1,1,true,pick up the black bowl on the ramekin and place it on the plate,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate.bddl,/outputs/videos/vla_jepa/libero_spatial__5__3__7__success.mp4,failure-signatures-v1,not_applicable_success,,,,,
vla_jepa,libero_spatial,5,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,4,7,libero_spatial/5/4/7,rollout-vla_jepa,lerobot/VLA-JEPA-LIBERO,libero,relative,true,,78,78,0,77,true,1,1,true,pick up the black bowl on the ramekin and place it on the plate,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate.bddl,/outputs/videos/vla_jepa/libero_spatial__5__4__7__success.mp4,failure-signatures-v1,not_applicable_success,,,,,
vla_jepa,libero_spatial,5,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,5,7,libero_spatial/5/5/7,rollout-vla_jepa,lerobot/VLA-JEPA-LIBERO,libero,relative,true,,81,81,0,80,true,1,1,true,pick up the black bowl on the ramekin and place it on the plate,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate.bddl,/outputs/videos/vla_jepa/libero_spatial__5__5__7__success.mp4,failure-signatures-v1,not_applicable_success,,,,,
vla_jepa,libero_spatial,5,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,6,7,libero_spatial/5/6/7,rollout-vla_jepa,lerobot/VLA-JEPA-LIBERO,libero,relative,true,,81,81,0,80,true,1,1,true,pick up the black bowl on the ramekin and place it on the plate,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate.bddl,/outputs/videos/vla_jepa/libero_spatial__5__6__7__success.mp4,failure-signatures-v1,not_applicable_success,,,,,
vla_jepa,libero_spatial,5,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,7,7,libero_spatial/5/7/7,rollout-vla_jepa,lerobot/VLA-JEPA-LIBERO,libero,relative,true,,86,86,0,85,true,1,1,true,pick up the black bowl on the ramekin and place it on the plate,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate.bddl,/outputs/videos/vla_jepa/libero_spatial__5__7__7__success.mp4,failure-signatures-v1,not_applicable_success,,,,,
vla_jepa,libero_spatial,5,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,8,7,libero_spatial/5/8/7,rollout-vla_jepa,lerobot/VLA-JEPA-LIBERO,libero,relative,true,,86,86,0,85,true,1,1,true,pick up the black bowl on the ramekin and place it on the plate,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate.bddl,/outputs/videos/vla_jepa/libero_spatial__5__8__7__success.mp4,failure-signatures-v1,not_applicable_success,,,,,
vla_jepa,libero_spatial,5,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,9,7,libero_spatial/5/9/7,rollout-vla_jepa,lerobot/VLA-JEPA-LIBERO,libero,relative,true,,85,85,0,84,true,1,1,true,pick up the black bowl on the ramekin and place it on the plate,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate.bddl,/outputs/videos/vla_jepa/libero_spatial__5__9__7__success.mp4,failure-signatures-v1,not_applicable_success,,,,,
vla_jepa,libero_spatial,6,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,0,7,libero_spatial/6/0/7,rollout-vla_jepa,lerobot/VLA-JEPA-LIBERO,libero,relative,true,,107,107,0,106,true,1,1,true,pick up the black bowl next to the cookie box and place it on the plate,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate.bddl,/outputs/videos/vla_jepa/libero_spatial__6__0__7__success.mp4,failure-signatures-v1,not_applicable_success,,,,,
vla_jepa,libero_spatial,6,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,1,7,libero_spatial/6/1/7,rollout-vla_jepa,lerobot/VLA-JEPA-LIBERO,libero,relative,true,,99,99,0,98,true,1,1,true,pick up the black bowl next to the cookie box and place it on the plate,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate.bddl,/outputs/videos/vla_jepa/libero_spatial__6__1__7__success.mp4,failure-signatures-v1,not_applicable_success,,,,,
vla_jepa,libero_spatial,6,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,2,7,libero_spatial/6/2/7,rollout-vla_jepa,lerobot/VLA-JEPA-LIBERO,libero,relative,true,,101,101,0,100,true,1,1,true,pick up the black bowl next to the cookie box and place it on the plate,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate.bddl,/outputs/videos/vla_jepa/libero_spatial__6__2__7__success.mp4,failure-signatures-v1,not_applicable_success,,,,,
vla_jepa,libero_spatial,6,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,3,7,libero_spatial/6/3/7,rollout-vla_jepa,lerobot/VLA-JEPA-LIBERO,libero,relative,true,,98,98,0,97,true,1,1,true,pick up the black bowl next to the cookie box and place it on the plate,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate.bddl,/outputs/videos/vla_jepa/libero_spatial__6__3__7__success.mp4,failure-signatures-v1,not_applicable_success,,,,,
vla_jepa,libero_spatial,6,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,4,7,libero_spatial/6/4/7,rollout-vla_jepa,lerobot/VLA-JEPA-LIBERO,libero,relative,true,,95,95,0,94,true,1,1,true,pick up the black bowl next to the cookie box and place it on the plate,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate.bddl,/outputs/videos/vla_jepa/libero_spatial__6__4__7__success.mp4,failure-signatures-v1,not_applicable_success,,,,,
vla_jepa,libero_spatial,6,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,5,7,libero_spatial/6/5/7,rollout-vla_jepa,lerobot/VLA-JEPA-LIBERO,libero,relative,true,,101,101,0,100,true,1,1,true,pick up the black bowl next to the cookie box and place it on the plate,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate.bddl,/outputs/videos/vla_jepa/libero_spatial__6__5__7__success.mp4,failure-signatures-v1,not_applicable_success,,,,,
vla_jepa,libero_spatial,6,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,6,7,libero_spatial/6/6/7,rollout-vla_jepa,lerobot/VLA-JEPA-LIBERO,libero,relative,true,,103,103,0,102,true,1,1,true,pick up the black bowl next to the cookie box and place it on the plate,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate.bddl,/outputs/videos/vla_jepa/libero_spatial__6__6__7__success.mp4,failure-signatures-v1,not_applicable_success,,,,,
vla_jepa,libero_spatial,6,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,7,7,libero_spatial/6/7/7,rollout-vla_jepa,lerobot/VLA-JEPA-LIBERO,libero,relative,true,,101,101,0,100,true,1,1,true,pick up the black bowl next to the cookie box and place it on the plate,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate.bddl,/outputs/videos/vla_jepa/libero_spatial__6__7__7__success.mp4,failure-signatures-v1,not_applicable_success,,,,,
vla_jepa,libero_spatial,6,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,8,7,libero_spatial/6/8/7,rollout-vla_jepa,lerobot/VLA-JEPA-LIBERO,libero,relative,true,,100,100,0,99,true,1,1,true,pick up the black bowl next to the cookie box and place it on the plate,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate.bddl,/outputs/videos/vla_jepa/libero_spatial__6__8__7__success.mp4,failure-signatures-v1,not_applicable_success,,,,,
vla_jepa,libero_spatial,6,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,9,7,libero_spatial/6/9/7,rollout-vla_jepa,lerobot/VLA-JEPA-LIBERO,libero,relative,true,,97,97,0,96,true,1,1,true,pick up the black bowl next to the cookie box and place it on the plate,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate.bddl,/outputs/videos/vla_jepa/libero_spatial__6__9__7__success.mp4,failure-signatures-v1,not_applicable_success,,,,,
vla_jepa,libero_spatial,7,pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,0,7,libero_spatial/7/0/7,rollout-vla_jepa,lerobot/VLA-JEPA-LIBERO,libero,relative,true,,109,109,0,108,true,1,1,true,pick up the black bowl on the stove and place it on the plate,pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate.bddl,/outputs/videos/vla_jepa/libero_spatial__7__0__7__success.mp4,failure-signatures-v1,not_applicable_success,,,,,
vla_jepa,libero_spatial,7,pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,1,7,libero_spatial/7/1/7,rollout-vla_jepa,lerobot/VLA-JEPA-LIBERO,libero,relative,true,,109,109,0,108,true,1,1,true,pick up the black bowl on the stove and place it on the plate,pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate.bddl,/outputs/videos/vla_jepa/libero_spatial__7__1__7__success.mp4,failure-signatures-v1,not_applicable_success,,,,,
vla_jepa,libero_spatial,7,pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,2,7,libero_spatial/7/2/7,rollout-vla_jepa,lerobot/VLA-JEPA-LIBERO,libero,relative,true,,111,111,0,110,true,1,1,true,pick up the black bowl on the stove and place it on the plate,pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate.bddl,/outputs/videos/vla_jepa/libero_spatial__7__2__7__success.mp4,failure-signatures-v1,not_applicable_success,,,,,
